sku,name,brand,category,color,price_usd,list_price_usd,special_price_usd,price_php_original,list_price_php_original,currency,seller,image_url,product_url
17210SHED484E7GS,Charged Edge Men's Training Shoes,Under Armour,Sports > Men's Sports > Footwear > Sneakers,Black/Castlerock/White,78.28,78.28,,4795.0,4795.0,USD,ZALORA,https://dynamic.zacdn.com/CKM64_gn1qMUXt9S4w57HBqY6vs=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/under-armour-7784-3665714-1.jpg,https://www.zalora.com.ph/p/under-armour-charged-edge-men-s-training-shoes-black-4175663
29AF5SHDE3BC85GS,Charged Edge Men's Training Shoes,Under Armour,Sports > Men's Sports > Footwear > Sneakers,White/Black/Jasper Blue,56.68,78.28,56.68,3472.0,4795.0,USD,ZALORA,https://dynamic.zacdn.com/d1M6oJ16Ntg2hp73WHvWA8pTaI4=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/under-armour-0564-6168583-1.jpg,https://www.zalora.com.ph/p/under-armour-charged-edge-men-s-training-shoes-white-3858616
62B3CSH6EB554CGS,Charged Edge Shoes,Under Armour,Men > Shoes > Sports Shoes,Colorado Sage/Black/Black,65.17,78.28,65.17,3992.0,4795.0,USD,ZALORA,https://dynamic.zacdn.com/_FV9jNzf6VRMDEl1utCJSJQiB3k=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/under-armour-1519-4783592-1.jpg,https://www.zalora.com.ph/p/under-armour-charged-edge-shoes-green-2953874
2F4D7SHC44032AGS,Charged Surge 4 Shoes,Under Armour,Sports > Men's Sports > Footwear > Sneakers,Steel/Mod Gray/White,51.78,58.69,51.78,3172.0,3595.0,USD,ZALORA,https://dynamic.zacdn.com/uC0cEW7Ftdh3U6hjsQDbskJJsGU=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/under-armour-0553-8385523-1.jpg,https://www.zalora.com.ph/p/under-armour-charged-surge-4-shoes-grey-3255838
46705SH17BF7F7GS,Charged Surge 4 Shoes,Under Armour,Sports > Men's Sports > Footwear > Sneakers,Black/Black/Black,58.69,58.69,,3595.0,3595.0,USD,ZALORA,https://dynamic.zacdn.com/YC_OQWTtRQU_9IBMpi7Kj4-h98o=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/under-armour-9638-7055633-1.jpg,https://www.zalora.com.ph/p/under-armour-charged-surge-4-shoes-black-3365507
92764SH7D25FC8GS,Charged+ Ascend Men's Running Shoes,Under Armour,Sports > Men's Sports > Footwear > Sneakers,Mod Grey/Black/Metallic Gun Metal,54.69,58.69,54.69,3350.0,3595.0,USD,ZALORA,https://dynamic.zacdn.com/s2sLZRCR_xeoTPp-ITR8ByCWOsM=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/under-armour-5367-3046714-1.jpg,https://www.zalora.com.ph/p/under-armour-charged-ascend-men-s-running-shoes-grey-4176403
22F20SHA2CE2B0GS,Charged+ Assert 11 Running Shoes,Under Armour,Sports > Women's Sports > Footwear > Running Shoes,Black/Black/Bittersweet Pink,54.17,58.69,54.17,3318.0,3595.0,USD,ZALORA,https://dynamic.zacdn.com/GgK8cX5uaUWbU0j1_-au3U-kvRs=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/under-armour-8996-5996714-1.jpg,https://www.zalora.com.ph/p/under-armour-charged-assert-11-running-shoes-black-4176995
91A62SH2CC542CGS,Charismaa Heeled Sandals,Call It Spring,Women > Shoes > Heels > Mid Heels,Gold,44.08,63.59,44.08,2700.0,3895.0,USD,Call it Spring,https://dynamic.zacdn.com/H4Ze12lusex3rc43ZLsxWU46PAo=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/call-it-spring-5707-7352124-1.jpg,https://www.zalora.com.ph/p/call-it-spring-charismaa-heeled-sandals-gold-4212537
0A2EASH3074C0FGS,Charlie Comfy Sandals,My Ballerine,Women > Shoes > Sandals > Flat Sandals,Nude,52.88,71.98,52.88,3239.0,4409.0,USD,My Ballerine,https://dynamic.zacdn.com/1xvCRFb5gkaDI_CZDdV-bGydhkc=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/my-ballerine-2660-9053133-1.jpg,https://www.zalora.com.ph/p/my-ballerine-charlie-comfy-sandals-beige-3313509
26528AA99B4B50GS,Charmer Corset Wrap Mini Dress,Heather Clothing,Women > Clothing > Dresses > Party Dresses,Dusty Blue,48.97,48.97,,3000.0,3000.0,USD,Heather Clothing,https://dynamic.zacdn.com/r9wS_gR_kwYX1Ti-jQzprzpMijc=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/heather-clothing-2657-5544482-1.jpg,https://www.zalora.com.ph/p/heather-clothing-charmer-corset-wrap-mini-dress-blue-2844455
32918AAD8C2D31GS,Check Collar White Skinny Shirt,SST&C,Women > Clothing > Tops > Shirts,white,65.94,65.94,,4039.0,4039.0,USD,SST&C,https://dynamic.zacdn.com/AqZKb67y6VCYF_oXo4pfZhNdND4=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/sst-c-1372-6068753-1.jpg,https://www.zalora.com.ph/p/sst-c-check-collar-white-skinny-shirt-white-3578606
097DAAA65617B8GS,Checked Jacket,KOTON,Men > Clothing > Jackets & Coats,Gray Plaid,19.8,49.77,19.8,1213.0,3049.0,USD,ZALORA,https://dynamic.zacdn.com/2cG1EiqkPo9r9wSlt8Xyw2-Rk6Q=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/koton-7434-2099043-1.jpg,https://www.zalora.com.ph/p/koton-checked-jacket-grey-3409902
38A0CAAA7909B2GS,Checkered Dress With High Side Slits,iROO,Women > Clothing > Dresses,multi,121.82,121.82,,7462.0,7462.0,USD,iROO Official,https://dynamic.zacdn.com/SMBAcUW8FmI1vJbzxusmVLk9SeE=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/iroo-7676-3424363-1.jpg,https://www.zalora.com.ph/p/iroo-checkered-dress-with-high-side-slits-multi-3634243
4C22CAAB9FB460GS,Checkered Midi Dress with Front Pockets,Hopeshow,Women > Clothing > Dresses,Grapefruit Red Gel,69.79,69.79,,4274.9,4274.9,USD,Hopeshow SEA,https://dynamic.zacdn.com/QQyK7OLKvhwM1ko1e7dCzGRh_cc=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/hopeshow-6217-4450023-1.jpg,https://www.zalora.com.ph/p/hopeshow-checkered-midi-dress-with-front-pockets-red-3200544
82C77AA97F130BGS,Checkered Shorts With Fold Up Cuffs,iROO,Women > Clothing > Shorts,Multi,87.27,87.27,,5346.0,5346.0,USD,iROO Official,https://dynamic.zacdn.com/ExmGHosJvSs_m4Wi82BU0oCF3-4=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/iroo-2210-1163813-1.jpg,https://www.zalora.com.ph/p/iroo-checkered-shorts-with-fold-up-cuffs-multi-3183611
B1950AA2474616GS,Chelsea Open Front Top,Cotton On,Women > Clothing > Tops,Nectarine,10.0,34.7,10.0,288.0,999.0,USD,ZALORA,https://dynamic.zacdn.com/SGujbyCRlHDZj8cKz3mTDGr5Ruc=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/cotton-on-5578-7855673-1.jpg,https://www.zalora.com.ph/p/cotton-on-chelsea-open-front-top-orange-3765587
CBC5CSH2A66F1CGS,Chelsea boots,H&M,Men > Shoes > Boots,Black Dark,32.49,40.65,32.49,1990.0,2490.0,USD,H&M Global,https://dynamic.zacdn.com/bpFk-OqUtODFMlFtW6Fsw0f3SaI=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/hm-2733-3690543-1.jpg,https://www.zalora.com.ph/p/hm-chelsea-boots-black-3450963
8FAFCAAA8837FCGS,Cherise Zip Up Slacks,BADOMODA,Women > Clothing > Pants & Leggings > Skinny Pants,Beige,17.79,30.94,17.79,1090.0,1895.0,USD,badomoda,https://dynamic.zacdn.com/elAliM8UyLDhQgZsScDafINYQj8=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/badomoda-8162-0657762-1.jpg,https://www.zalora.com.ph/p/badomoda-cherise-zip-up-slacks-beige-2677560
50DA0SH18FC0FDGS,Cherry Accent Mary Jane Flats in Black,Rag & CO.,Women > Shoes > Flats > Ballerinas,Black,34.1,61.86,34.1,2089.0,3789.0,USD,Rag United Works Ltd.,https://dynamic.zacdn.com/11mx4EZnDMRbyGcPJSeRJz3Wvms=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/rag-co-6978-1405183-1.jpg,https://www.zalora.com.ph/p/rag-co-cherry-accent-mary-jane-flats-in-black-black-3815041
3AAB3SHB0E1B12GS,Chestee Jute Rhinestone Sandals,Happy2U,Women > Shoes > Sneakers,Beige,53.69,53.69,,3289.0,3289.0,USD,Happy2U Official,https://dynamic.zacdn.com/7Y9MVtwuX-kcRw33ZtJ0WSxxD6w=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/happy2u-7709-6120614-1.jpg,https://www.zalora.com.ph/p/happy2u-chestee-jute-rhinestone-sandals-beige-4160216
9E920AABADDB79GS,Chic Relax Fit Blazer Jacket,Well Suited,Women > Clothing > Blazers,Black,54.85,78.36,54.85,3360.0,4800.0,USD,Well Suited,https://dynamic.zacdn.com/zbiv0-wELhzw2bRd3EhCIYm2AOE=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/well-suited-9363-4899182-1.jpg,https://www.zalora.com.ph/p/well-suited-chic-relax-fit-blazer-jacket-black-2819984
33615AA339BE73GS,Chicago Bulls Pullover Hoodie for Men Core Collection,NBA,Sports > Men's Sports > Clothing > Outerwear & Hoodies,"White, Black",24.47,40.73,24.47,1499.0,2495.0,USD,Fanatics PH,https://dynamic.zacdn.com/FcyzxBofoCtxNhCuEsoXgLD_A_U=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/nba-6602-6466673-1.jpg,https://www.zalora.com.ph/p/nba-chicago-bulls-pullover-hoodie-for-men-core-collection-red-3766646
D4C75AABC03890GS,Chicago Bulls Pullover Hoodie for Men Core Collection,NBA,Sports > Men's Sports > Clothing > Outerwear & Hoodies,"Red, White",24.47,40.73,24.47,1499.0,2495.0,USD,Fanatics PH,https://dynamic.zacdn.com/QYxKATD-HQZ98ReI_EhpEoQV_6E=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/nba-3988-1466673-1.jpg,https://www.zalora.com.ph/p/nba-chicago-bulls-pullover-hoodie-for-men-core-collection-black-3766641
A513EAADB5A433GS,Chicago Bulls Womens T-Shirt Distressed Collection,NBA,Sports > Women's Sports > Clothing > T-Shirts,"Black, Pink",11.41,21.14,11.41,699.0,1295.0,USD,Fanatics PH,https://dynamic.zacdn.com/R31qeLEtlzDZixVcXYL03_vqjm0=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/nba-9222-7568363-1.jpg,https://www.zalora.com.ph/p/nba-chicago-bulls-womens-t-shirt-distressed-collection-black-3638657
E0D7CSH2B9F953GS,Chicsneaker Low-Top Sneakers,ALDO,Women > Shoes > Sneakers,White Other,53.87,79.91,53.87,3300.0,4895.0,USD,Aldo Philippines,https://dynamic.zacdn.com/HJ9A8Y4yEp9V5BuT40AAUwNdiKk=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/aldo-8938-5721124-1.jpg,https://www.zalora.com.ph/p/aldo-chicsneaker-low-top-sneakers-white-4211275
7D121SH6656DC3GS,Chicsneaker Sneakers,ALDO,Women > Shoes > Sneakers,Light Grey,85.66,106.03,85.66,5247.0,6495.0,USD,ZALORA,https://dynamic.zacdn.com/8FNdcZKe-X9EyqspIvmqh7nh45U=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/aldo-9881-1605173-1.jpg,https://www.zalora.com.ph/p/aldo-chicsneaker-sneakers-grey-3715061
D8C63AA5D70D3FGS,Chiffon Ruffle Long Dress,KOTON,Women > Clothing > Dresses > Summer Dresses,Peach,20.77,52.22,20.77,1272.0,3199.0,USD,ZALORA,https://dynamic.zacdn.com/vie6zJzGhrFDNS1lI2v8rljCNUo=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/koton-6083-9347043-1.jpg,https://www.zalora.com.ph/p/koton-chiffon-ruffle-long-dress-pink-3407439
E8A9FSH0A97E4BGS,Chill Slides Women's Slides,World Balance,Women > Shoes > Sandals > Flat Sandals,Black White,10.0,10.0,,450.0,450.0,USD,CHG GLOBAL Inc.,https://dynamic.zacdn.com/jpaOHhptV7rBfUDlV0IUtXXRUvc=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/world-balance-5789-7918673-1.jpg,https://www.zalora.com.ph/p/world-balance-chill-slides-women-s-slides-black-white-3768197
387ADAA7BD5DC6GS,Chipra Sleeveless Top,RAF,Women > Clothing > Tops > Sleeveless,Toffee,39.15,39.15,,2398.0,2398.0,USD,RAF PH,https://dynamic.zacdn.com/rPUMZK9Msxa9Kph2B2Zzc32N_b4=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/raf-0151-7456673-1.jpg,https://www.zalora.com.ph/p/raf-chipra-sleeveless-top-brown-3766547
9B243AAB6762ECGS,Chloe Shirred Cami Top,Cotton On,Women > Clothing > Tops > Sleeveless,Isabelle Ditsy Blue/Multi,10.0,26.84,10.0,428.0,1149.0,USD,ZALORA,https://dynamic.zacdn.com/mbcw-kqB8rLOmt-nRQWBcWxJZGU=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/cotton-on-2541-7305273-1.jpg,https://www.zalora.com.ph/p/cotton-on-chloe-shirred-cami-top-blue-3725037
67393AAEC15FE1GS,Chloe Sports Leggings,RAISING LITTLE,Sports > Women's Sports > Clothing > Tights,Black,35.91,35.91,,2200.0,2200.0,USD,RAISING LITTLE,https://dynamic.zacdn.com/wcXv863CZpjh7U3JNE9yTlRC0W8=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/raising-little-4282-7661861-1.jpg,https://www.zalora.com.ph/p/raising-little-chloe-sports-leggings-black-1681667
FB033SH0133C90GS,Chuck 70,Converse,Women > Shoes > Sneakers,Black,83.85,91.09,83.85,5136.0,5580.0,USD,ZALORA,https://dynamic.zacdn.com/OBpsEEcYSe6acP2MtviTLCaGly4=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/converse-3586-5340134-1.jpg,https://www.zalora.com.ph/p/converse-chuck-70-black-4310435
60644SH133E78CGS,Chuck Taylor 70's - Ox,Converse,Women > Shoes > Sneakers,Parchment,68.48,68.48,,4195.0,4195.0,USD,ZALORA,https://dynamic.zacdn.com/8WbBq5bO79jZ5027hiwmpHkqmJM=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/converse-5547-8571653-1.jpg,https://www.zalora.com.ph/p/converse-chuck-taylor-70-s-ox-white-3561758
41C7ASH0D91E3AGS,Chuck Taylor All Star,Converse,Women > Shoes > Sneakers,Blush,64.73,64.73,,3965.0,3965.0,USD,ZALORA,https://dynamic.zacdn.com/m_eXBD-9QAEqgohC5RYC9RyAHAg=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/converse-1950-7191434-1.jpg,https://www.zalora.com.ph/p/converse-chuck-taylor-all-star-pink-4341917
A0AB3SHCC2A8C3GS,Chuck Taylor All Star,Converse,Women > Shoes > Sneakers,Khaki/Off White,44.93,66.2,44.93,2752.0,4055.0,USD,ZALORA,https://dynamic.zacdn.com/C7IqZNMqweSdfV28__sMjrW68hM=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/converse-8634-8986124-1.jpg,https://www.zalora.com.ph/p/converse-chuck-taylor-all-star-white-4216898
0CD5ASH5AF6E89GS,Chuck Taylor All Star Canvas - Ox,Converse,Women > Shoes > Sneakers,Navy,48.81,48.81,,2990.0,2990.0,USD,ZALORA,https://dynamic.zacdn.com/gt8FqfQW4PfSR3yKwHBIPQetrkw=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/converse-9057-2291653-1.jpg,https://www.zalora.com.ph/p/converse-chuck-taylor-all-star-canvas-ox-navy-3561922
7811ESHE83FC2CGS,Chuck Taylor All Star Hi Sneakers,Converse,Women > Shoes > Sneakers,Dove Grey,71.06,74.93,71.06,4353.0,4590.0,USD,ZALORA,https://dynamic.zacdn.com/I9atEMe2v-LvwPeiSCK7vqkL8cg=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/converse-8137-4659514-1.jpg,https://www.zalora.com.ph/p/converse-chuck-taylor-all-star-hi-sneakers-grey-4159564
2FBCESH5058B45GS,Chuck Taylor All Star Lift Ox Sneakers,Converse,Women > Shoes > Sneakers,Teal Blue,42.05,74.93,42.05,2576.0,4590.0,USD,ZALORA,https://dynamic.zacdn.com/bayHUTPo1hRO_uN3wPxUYdppgnE=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/converse-4681-5688214-1.jpg,https://www.zalora.com.ph/p/converse-chuck-taylor-all-star-lift-ox-sneakers-blue-4128865
6DE6DSH65732E3GS,Chuck Taylor All Star Lift Sneakers,Converse,Women > Shoes > Sneakers,Optical White,65.14,65.14,,3990.0,3990.0,USD,ZALORA,https://dynamic.zacdn.com/4b880PP7Ju-XGVMoZYRKW_Ari4o=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/converse-7593-2054793-1.jpg,https://www.zalora.com.ph/p/converse-chuck-taylor-all-star-lift-sneakers-white-3974502
72318SH7C1A146GS,Chuck Taylor All Star Sneakers,Converse,Women > Shoes > Sneakers,Black/Black,53.71,53.71,,3290.0,3290.0,USD,ZALORA,https://dynamic.zacdn.com/LGOGw8zCkH2SwzmIDG0bgFGjmtY=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/converse-7596-6054793-1.jpg,https://www.zalora.com.ph/p/converse-chuck-taylor-all-star-sneakers-black-3974506
E1410SH9AB45D1GS,Chuck Taylor Lift Double Stack Hi Sneakers,Converse,Women > Shoes > Sneakers,White/Black/White,77.25,81.46,77.25,4732.0,4990.0,USD,ZALORA,https://dynamic.zacdn.com/rBN_knLhD2r_ZmrxThrWE74SvoY=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/converse-0186-3336863-1.jpg,https://www.zalora.com.ph/p/converse-chuck-taylor-lift-double-stack-hi-sneakers-white-3686333
E4099SH0EEFF61GS,Chunky Anti-Skid Flyknit Sneakers in Blue,London Rag,Women > Shoes > Sneakers,Blue,37.69,47.0,37.69,2309.0,2879.0,USD,Rag United Works Ltd.,https://dynamic.zacdn.com/ZoZmjtTiwfAReVuleRreFM2SV9o=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/london-rag-7147-3203753-1.jpg,https://www.zalora.com.ph/p/london-rag-chunky-anti-skid-flyknit-sneakers-in-blue-blue-3573023
8E2E9SHBDDCFE8GS,Chunky Anti-Skid Flyknit Sneakers in Orange,London Rag,Women > Shoes > Sneakers,Orange,37.69,47.0,37.69,2309.0,2879.0,USD,Rag United Works Ltd.,https://dynamic.zacdn.com/JHsY_E8Ze9wQH8YvNfR5VTzWIeU=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/london-rag-7151-5503753-1.jpg,https://www.zalora.com.ph/p/london-rag-chunky-anti-skid-flyknit-sneakers-in-orange-orange-3573055
FF4F4SH94939FAGS,Chunky Faux Leather Calf Boots in Black,London Rag,Women > Shoes > Boots > Heeled Boots,Black,65.28,93.2,65.28,3999.0,5709.0,USD,Rag United Works Ltd.,https://dynamic.zacdn.com/JogrVza8fruHkyifbe1f1_PW21k=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/london-rag-6525-6316163-1.jpg,https://www.zalora.com.ph/p/london-rag-chunky-faux-leather-calf-boots-in-black-black-3616136
A649DSHE31765CGS,Chunky Heeled Snow Boots in Dark Grey,London Rag,Women > Shoes > Boots > Flat Boots,Dark Grey,47.16,72.47,47.16,2889.0,4439.0,USD,Rag United Works Ltd.,https://dynamic.zacdn.com/EzMKF25gMUbtMBi6-P6vvZa3GLY=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/london-rag-7349-2504593-1.jpg,https://www.zalora.com.ph/p/london-rag-chunky-heeled-snow-boots-in-dark-grey-grey-3954052
4075ESHC927C31GS,Chunky flip-flops,H&M,Women > Shoes > Sandals,Lilac Purple Dusty Light,24.32,24.32,,1490.0,1490.0,USD,H&M Global,https://dynamic.zacdn.com/-c6GhqdPjdvjlxcr3-uCV5IZsbM=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/hm-4939-0216414-1.jpg,https://www.zalora.com.ph/p/hm-chunky-flip-flops-purple-4146120
2C728AA016E5E1GS,Cindy Loungewear Shorts Set,THE LOUNGE EDIT,Women > Clothing > Lingerie & Loungewear > Loungewear,Blue,22.04,22.04,,1350.0,1350.0,USD,RAISING LITTLE,https://dynamic.zacdn.com/j91LqLmJ1FLM2Yf6V77zWUfwq40=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/the-lounge-edit-3979-5858012-1.jpg,https://www.zalora.com.ph/p/the-lounge-edit-cindy-loungewear-shorts-set-blue-2108585
24154SH31C4FB9GS,Cintilante Sand,Grendha,Women > Shoes > Sandals > Flat Sandals,Gold,19.51,19.51,,1195.0,1195.0,USD,Grendha_PH,https://dynamic.zacdn.com/ZwiaDVtHDfUZnIN4Q1Pd9iqT_7Q=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/grendha-0165-2155434-1.jpg,https://www.zalora.com.ph/p/grendha-cintilante-sand-gold-4345512
8F9D4SH2BFEA4CGS,Citrine Cora Women's Sandals,Vionic,Women > Shoes > Sandals > Flat Sandals,Tan,82.28,117.54,82.28,5040.0,7200.0,USD,Vionic,https://dynamic.zacdn.com/cVBP_NIVGCLjIh-oRnXV_tUFw4M=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/vionic-1540-2162293-1.jpg,https://www.zalora.com.ph/p/vionic-citrine-cora-women-s-sandals-brown-3922612
44EEDAA514BACEGS,Citronel Tie Back Babydoll Dress,BADOMODA,Women > Clothing > Dresses > Mini Dresses,pink,19.43,29.3,19.43,1190.0,1795.0,USD,badomoda,https://dynamic.zacdn.com/HCR6c-N4u-FTg0YPBBrivLZTA1k=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/badomoda-9710-2087243-1.jpg,https://www.zalora.com.ph/p/badomoda-citronel-tie-back-babydoll-dress-pink-3427802
60A13SH256FBCCGS,City Response,Nike,Sports > Men's Sports > Footwear > Sneakers,White/Lt Wild Mango-Off White-Black,42.82,73.38,42.82,2623.0,4495.0,USD,ZALORA,https://dynamic.zacdn.com/5x6BiI_WtDBN6GmwRmGRS-mTv0M=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/nike-3539-6808814-1.jpg,https://www.zalora.com.ph/p/nike-city-response-multi-4188086
08E61SHFC5818CGS,Classic Block High Heels,Trendyol,Women > Shoes > Heels > High Heels,Gold,54.35,54.35,,3329.0,3329.0,USD,ZALORA,https://dynamic.zacdn.com/sV4KCQxpJ-alJiSM6OgJvtIk7EY=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/trendyol-9259-4593924-1.jpg,https://www.zalora.com.ph/p/trendyol-classic-block-high-heels-gold-4293954
B9239SH2DC547EGS,Classic Dan Women's Casual Shoes,Sebago,Women > Shoes > Flats > Loafers & Boat Shoes,Brown Burgundy,155.09,155.09,,9500.0,9500.0,USD,Sebago,https://dynamic.zacdn.com/bfswkhoe5chc1xTlxw2AUsP8iMA=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/sebago-1413-0899831-1.jpg,https://www.zalora.com.ph/p/sebago-classic-dan-women-s-casual-shoes-brown-1389980
45B49AA0A3BBBAGS,Classic Fit L.12.12 Polo Shirt,Lacoste,Men > Clothing > Polos,YELLOW,97.13,97.13,,5950.0,5950.0,USD,Lacoste Philippines,https://dynamic.zacdn.com/-lyYQXCQaHMZlgQiIrFcITKmayM=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/lacoste-6445-5283363-1.jpg,https://www.zalora.com.ph/p/lacoste-classic-fit-l-12-12-polo-shirt-yellow-3633825
4511DSH824CE46GS,Classic Slip-On,VANS,Women > Shoes > Sneakers,Checkerboard True Blue,64.73,64.73,,3965.0,3965.0,USD,ZALORA,https://dynamic.zacdn.com/laGpueXieIL3NGd1Z_eR9XvQblE=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/vans-7158-6266634-1.jpg,https://www.zalora.com.ph/p/vans-classic-slip-on-blue-4366626
53FF1SHAFEF57CGS,Classic Slip-On,VANS,Women > Shoes > Sneakers,Rhinestone Misty Mauve,70.61,70.61,,4325.0,4325.0,USD,ZALORA,https://dynamic.zacdn.com/j56bUfzyGhrtUGyMfkpdBEpuCso=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/vans-7046-3946634-1.jpg,https://www.zalora.com.ph/p/vans-classic-slip-on-multi-4366493
8802DSHC99B763GS,Classic Slip-On Platform,VANS,Women > Shoes > Sneakers,Metallic Checkrbrd Black,70.61,70.61,,4325.0,4325.0,USD,ZALORA,https://dynamic.zacdn.com/7igXABGtT0xhBc4pybvjy5cp89M=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/vans-6953-8356634-1.jpg,https://www.zalora.com.ph/p/vans-classic-slip-on-platform-multi-4366538
5B1F4SH5AE3ACBGS,Classic Sneakers,Soho,Women > Shoes > Sneakers,Black/Black,31.93,57.94,31.93,1956.0,3549.0,USD,ZALORA,https://dynamic.zacdn.com/agqP5s-g3c92tDgowTs_VBSqiqY=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/soho-9014-9757724-1.jpg,https://www.zalora.com.ph/p/soho-classic-sneakers-black-4277579
9E27ASHC31A462GS,Classic Sneakers,Soho,Women > Shoes > Sneakers,White,53.97,78.18,53.97,3306.0,4789.0,USD,ZALORA,https://dynamic.zacdn.com/Cg-pThcsQcYMuKXZ9XUvr0ogEwM=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/soho-2215-0107724-1.jpg,https://www.zalora.com.ph/p/soho-classic-sneakers-white-4277010
