id,sku,name,slug,brand,department,category_id,category_name,category_path,description,seo_title,meta_description,ean_base,attributes_json,supplier_code,warehouse_code,price,compare_at_price,wholesale_price,currency,rating_avg,review_count,stock_total,status,created_at
957,ZL00957,Canopy Labs Cashmere Blend Scarf W80-262 with moisture-wicking lining,canopy-labs-cashmere-blend-scarf-w80-262-957,Canopy Labs,Bags & Accessories,47,Scarves,Bags & Accessories > Scarves,The Canopy Labs Cashmere Blend Scarf W80-262 with moisture-wicking lining sits in Bags & Accessories > Scarves. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Canopy Labs Cashmere Blend Scarf W80-262 with mois | Scarves,"Shop Canopy Labs Cashmere Blend Scarf W80-262 with moisture-wicking lining in Scarves (Bags & Accessories). Fast shipping, verified sellers, secure checkout. Or",8880805511985,"{""department"": ""Bags & Accessories"", ""product_type"": ""cashmere blend scarf"", ""origin_country"": ""ID"", ""warranty_months"": 12, ""material"": ""Nylon"", ""fit"": ""Oversized"", ""care"": ""Wipe clean"", ""season"": ""AW""}",SUP-SG-01,WH-SG-WEST,24.56,32.64,20.47,USD,4.0,3,307,ACTIVE,2024-12-19 09:00:00
958,ZL00958,Nordvik Cashmere Blend Scarf M86-391,nordvik-cashmere-blend-scarf-m86-391-958,Nordvik,Bags & Accessories,47,Scarves,Bags & Accessories > Scarves,The Nordvik Cashmere Blend Scarf M86-391 sits in Bags & Accessories > Scarves. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Nordvik Cashmere Blend Scarf M86-391 | Scarves | Buy Online,"Shop Nordvik Cashmere Blend Scarf M86-391 in Scarves (Bags & Accessories). Fast shipping, verified sellers, secure checkout. Order today.",8881532093119,"{""department"": ""Bags & Accessories"", ""product_type"": ""cashmere blend scarf"", ""origin_country"": ""SG"", ""warranty_months"": 6, ""material"": ""Wool blend"", ""fit"": ""Slim"", ""care"": ""Wipe clean"", ""season"": ""SS""}",SUP-CN-05,WH-CN-SZ,108.22,118.46,90.18,USD,4.8,2,167,ACTIVE,2025-02-10 23:00:00
959,ZL00959,Cinder Lane Printed Silk Scarf S22-456 with moisture-wicking lining,cinder-lane-printed-silk-scarf-s22-456-959,Cinder Lane,Bags & Accessories,47,Scarves,Bags & Accessories > Scarves,The Cinder Lane Printed Silk Scarf S22-456 with moisture-wicking lining sits in Bags & Accessories > Scarves. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Cinder Lane Printed Silk Scarf S22-456 with moistu | Scarves,"Shop Cinder Lane Printed Silk Scarf S22-456 with moisture-wicking lining in Scarves (Bags & Accessories). Fast shipping, verified sellers, secure checkout. Orde",8880934322452,"{""department"": ""Bags & Accessories"", ""product_type"": ""printed silk scarf"", ""origin_country"": ""SG"", ""warranty_months"": 6, ""material"": ""Denim"", ""fit"": ""Relaxed"", ""care"": ""Dry clean"", ""season"": ""AW""}",SUP-CN-05,WH-CN-SZ,127.67,151.18,106.39,USD,3.7,3,513,ACTIVE,2024-09-12 03:00:00
960,ZL00960,Silkroad Basics Printed Silk Scarf H66-386 — limited edition,silkroad-basics-printed-silk-scarf-h66-386-960,Silkroad Basics,Bags & Accessories,47,Scarves,Bags & Accessories > Scarves,The Silkroad Basics Printed Silk Scarf H66-386 — limited edition sits in Bags & Accessories > Scarves. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Silkroad Basics Printed Silk Scarf H66-386 — limit | Scarves,"Shop Silkroad Basics Printed Silk Scarf H66-386 — limited edition in Scarves (Bags & Accessories). Fast shipping, verified sellers, secure checkout. Order today",8883862404238,"{""department"": ""Bags & Accessories"", ""product_type"": ""printed silk scarf"", ""origin_country"": ""KR"", ""warranty_months"": 12, ""material"": ""Wool blend"", ""fit"": ""Relaxed"", ""care"": ""Wipe clean"", ""season"": ""SS""}",SUP-CN-05,WH-CN-SZ,154.24,166.64,128.53,USD,3.9,1,316,ACTIVE,2024-02-18 12:00:00
961,ZL00961,Harbor & Co Cashmere Blend Scarf Z20-762 — limited edition,harbor-co-cashmere-blend-scarf-z20-762-961,Harbor & Co,Bags & Accessories,47,Scarves,Bags & Accessories > Scarves,The Harbor & Co Cashmere Blend Scarf Z20-762 — limited edition sits in Bags & Accessories > Scarves. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Harbor & Co Cashmere Blend Scarf Z20-762 — limited | Scarves,"Shop Harbor & Co Cashmere Blend Scarf Z20-762 — limited edition in Scarves (Bags & Accessories). Fast shipping, verified sellers, secure checkout. Order today.",8882259816739,"{""department"": ""Bags & Accessories"", ""product_type"": ""cashmere blend scarf"", ""origin_country"": ""CN"", ""warranty_months"": 12, ""material"": ""Linen"", ""fit"": ""Regular"", ""care"": ""Hand wash"", ""season"": ""All-season""}",SUP-CN-05,WH-CN-SZ,110.82,130.86,92.35,USD,3.5,1,314,ACTIVE,2024-04-05 23:00:00
962,ZL00962,Brightfolio Printed Silk Scarf M61-546 with moisture-wicking lining,brightfolio-printed-silk-scarf-m61-546-962,Brightfolio,Bags & Accessories,47,Scarves,Bags & Accessories > Scarves,The Brightfolio Printed Silk Scarf M61-546 with moisture-wicking lining sits in Bags & Accessories > Scarves. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Brightfolio Printed Silk Scarf M61-546 with moistu | Scarves,"Shop Brightfolio Printed Silk Scarf M61-546 with moisture-wicking lining in Scarves (Bags & Accessories). Fast shipping, verified sellers, secure checkout. Orde",8885741245468,"{""department"": ""Bags & Accessories"", ""product_type"": ""printed silk scarf"", ""origin_country"": ""ID"", ""warranty_months"": 0, ""material"": ""Leather"", ""fit"": ""Slim"", ""care"": ""Wipe clean"", ""season"": ""SS""}",SUP-TH-04,WH-TH-BKK,39.36,50.23,32.8,USD,4.4,4,177,ACTIVE,2025-05-14 00:00:00
963,ZL00963,Helix Care Acetate Wayfarer A79-888,helix-care-acetate-wayfarer-a79-888-963,Helix Care,Bags & Accessories,48,Sunglasses,Bags & Accessories > Sunglasses,The Helix Care Acetate Wayfarer A79-888 sits in Bags & Accessories > Sunglasses. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Helix Care Acetate Wayfarer A79-888 | Sunglasses | Buy Online,"Shop Helix Care Acetate Wayfarer A79-888 in Sunglasses (Bags & Accessories). Fast shipping, verified sellers, secure checkout. Order today.",8885531459495,"{""department"": ""Bags & Accessories"", ""product_type"": ""acetate wayfarer"", ""origin_country"": ""TH"", ""warranty_months"": 24, ""material"": ""Polyester"", ""fit"": ""Regular"", ""care"": ""Machine wash cold"", ""season"": ""SS""}",SUP-PH-08,WH-SG-EAST,153.84,169.48,128.2,USD,3.9,4,90,ACTIVE,2025-01-09 17:00:00
964,ZL00964,Canopy Labs Sport Wrap V20-360 with moisture-wicking lining,canopy-labs-sport-wrap-v20-360-964,Canopy Labs,Bags & Accessories,48,Sunglasses,Bags & Accessories > Sunglasses,The Canopy Labs Sport Wrap V20-360 with moisture-wicking lining sits in Bags & Accessories > Sunglasses. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Canopy Labs Sport Wrap V20-360 with moisture-wicki | Sunglasses,"Shop Canopy Labs Sport Wrap V20-360 with moisture-wicking lining in Sunglasses (Bags & Accessories). Fast shipping, verified sellers, secure checkout. Order tod",8882230532894,"{""department"": ""Bags & Accessories"", ""product_type"": ""sport wrap"", ""origin_country"": ""IT"", ""warranty_months"": 24, ""material"": ""Linen"", ""fit"": ""Slim"", ""care"": ""Dry clean"", ""season"": ""SS""}",SUP-ID-03,WH-ID-JKT,154.64,171.26,128.87,USD,3.9,4,360,ACTIVE,2024-03-02 19:00:00
965,ZL00965,Verdant Acetate Wayfarer I38-248 (matte finish),verdant-acetate-wayfarer-i38-248-965,Verdant,Bags & Accessories,48,Sunglasses,Bags & Accessories > Sunglasses,The Verdant Acetate Wayfarer I38-248 (matte finish) sits in Bags & Accessories > Sunglasses. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Verdant Acetate Wayfarer I38-248 (matte finish) | Sunglasses,"Shop Verdant Acetate Wayfarer I38-248 (matte finish) in Sunglasses (Bags & Accessories). Fast shipping, verified sellers, secure checkout. Order today.",8882514060310,"{""department"": ""Bags & Accessories"", ""product_type"": ""acetate wayfarer"", ""origin_country"": ""SG"", ""warranty_months"": 0, ""material"": ""Leather"", ""fit"": ""Regular"", ""care"": ""Dry clean"", ""season"": ""SS""}",SUP-TH-04,WH-TH-BKK,144.92,171.93,120.77,USD,4.5,4,214,ACTIVE,2024-09-04 11:00:00
966,ZL00966,Solstice Acetate Wayfarer V27-872 — limited edition,solstice-acetate-wayfarer-v27-872-966,Solstice,Bags & Accessories,48,Sunglasses,Bags & Accessories > Sunglasses,The Solstice Acetate Wayfarer V27-872 — limited edition sits in Bags & Accessories > Sunglasses. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Solstice Acetate Wayfarer V27-872 — limited editio | Sunglasses,"Shop Solstice Acetate Wayfarer V27-872 — limited edition in Sunglasses (Bags & Accessories). Fast shipping, verified sellers, secure checkout. Order today.",8886506421981,"{""department"": ""Bags & Accessories"", ""product_type"": ""acetate wayfarer"", ""origin_country"": ""VN"", ""warranty_months"": 12, ""material"": ""Cotton"", ""fit"": ""Oversized"", ""care"": ""Dry clean"", ""season"": ""AW""}",SUP-SG-01,WH-SG-EAST,43.46,46.66,36.22,USD,3.4,3,209,ACTIVE,2024-11-22 10:00:00
967,ZL00967,Lumenora Sport Wrap P25-898,lumenora-sport-wrap-p25-898-967,Lumenora,Bags & Accessories,48,Sunglasses,Bags & Accessories > Sunglasses,The Lumenora Sport Wrap P25-898 sits in Bags & Accessories > Sunglasses. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Lumenora Sport Wrap P25-898 | Sunglasses | Buy Online,"Shop Lumenora Sport Wrap P25-898 in Sunglasses (Bags & Accessories). Fast shipping, verified sellers, secure checkout. Order today.",8885424423602,"{""department"": ""Bags & Accessories"", ""product_type"": ""sport wrap"", ""origin_country"": ""VN"", ""warranty_months"": 0, ""material"": ""Denim"", ""fit"": ""Slim"", ""care"": ""Dry clean"", ""season"": ""SS""}",SUP-SG-01,WH-SG-EAST,173.68,194.34,144.73,USD,4.5,3,233,ACTIVE,2024-04-15 03:00:00
968,ZL00968,Canopy Labs Aviator Sunglasses Z99-778 with moisture-wicking lining,canopy-labs-aviator-sunglasses-z99-778-968,Canopy Labs,Bags & Accessories,48,Sunglasses,Bags & Accessories > Sunglasses,The Canopy Labs Aviator Sunglasses Z99-778 with moisture-wicking lining sits in Bags & Accessories > Sunglasses. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Canopy Labs Aviator Sunglasses Z99-778 with moistu | Sunglasses,"Shop Canopy Labs Aviator Sunglasses Z99-778 with moisture-wicking lining in Sunglasses (Bags & Accessories). Fast shipping, verified sellers, secure checkout. O",8882800141532,"{""department"": ""Bags & Accessories"", ""product_type"": ""aviator sunglasses"", ""origin_country"": ""DE"", ""warranty_months"": 12, ""material"": ""Polyester"", ""fit"": ""Regular"", ""care"": ""Machine wash cold"", ""season"": ""AW""}",SUP-HK-07,WH-VN-HCM,49.13,55.66,40.94,USD,4.2,2,198,ACTIVE,2025-04-09 01:00:00
969,ZL00969,Cinder Lane Sport Wrap F66-896,cinder-lane-sport-wrap-f66-896-969,Cinder Lane,Bags & Accessories,48,Sunglasses,Bags & Accessories > Sunglasses,The Cinder Lane Sport Wrap F66-896 sits in Bags & Accessories > Sunglasses. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Cinder Lane Sport Wrap F66-896 | Sunglasses | Buy Online,"Shop Cinder Lane Sport Wrap F66-896 in Sunglasses (Bags & Accessories). Fast shipping, verified sellers, secure checkout. Order today.",8884295507824,"{""department"": ""Bags & Accessories"", ""product_type"": ""sport wrap"", ""origin_country"": ""VN"", ""warranty_months"": 6, ""material"": ""Leather"", ""fit"": ""Slim"", ""care"": ""Machine wash cold"", ""season"": ""All-season""}",SUP-SG-01,WH-SG-WEST,33.32,40.03,27.77,USD,3.4,3,193,ACTIVE,2024-03-30 07:00:00
970,ZL00970,Fieldcraft Acetate Wayfarer Y56-913 with moisture-wicking lining,fieldcraft-acetate-wayfarer-y56-913-970,Fieldcraft,Bags & Accessories,48,Sunglasses,Bags & Accessories > Sunglasses,The Fieldcraft Acetate Wayfarer Y56-913 with moisture-wicking lining sits in Bags & Accessories > Sunglasses. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Fieldcraft Acetate Wayfarer Y56-913 with moisture- | Sunglasses,"Shop Fieldcraft Acetate Wayfarer Y56-913 with moisture-wicking lining in Sunglasses (Bags & Accessories). Fast shipping, verified sellers, secure checkout. Orde",8880552094557,"{""department"": ""Bags & Accessories"", ""product_type"": ""acetate wayfarer"", ""origin_country"": ""JP"", ""warranty_months"": 3, ""material"": ""Leather"", ""fit"": ""Oversized"", ""care"": ""Wipe clean"", ""season"": ""SS""}",SUP-CN-05,WH-CN-SZ,147.93,177.91,123.28,USD,3.2,2,298,ACTIVE,2024-12-25 09:00:00
971,ZL00971,TerraForm Tools Sport Wrap P79-342,terraform-tools-sport-wrap-p79-342-971,TerraForm Tools,Bags & Accessories,48,Sunglasses,Bags & Accessories > Sunglasses,The TerraForm Tools Sport Wrap P79-342 sits in Bags & Accessories > Sunglasses. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,TerraForm Tools Sport Wrap P79-342 | Sunglasses | Buy Online,"Shop TerraForm Tools Sport Wrap P79-342 in Sunglasses (Bags & Accessories). Fast shipping, verified sellers, secure checkout. Order today.",8887794481442,"{""department"": ""Bags & Accessories"", ""product_type"": ""sport wrap"", ""origin_country"": ""DE"", ""warranty_months"": 3, ""material"": ""Nylon"", ""fit"": ""Oversized"", ""care"": ""Dry clean"", ""season"": ""AW""}",SUP-PH-08,WH-SG-EAST,144.99,155.31,120.83,USD,3.6,2,222,ACTIVE,2024-04-05 10:00:00
972,ZL00972,Paper & Pine Aviator Sunglasses J46-916 — limited edition,paper-pine-aviator-sunglasses-j46-916-972,Paper & Pine,Bags & Accessories,48,Sunglasses,Bags & Accessories > Sunglasses,The Paper & Pine Aviator Sunglasses J46-916 — limited edition sits in Bags & Accessories > Sunglasses. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Paper & Pine Aviator Sunglasses J46-916 — limited  | Sunglasses,"Shop Paper & Pine Aviator Sunglasses J46-916 — limited edition in Sunglasses (Bags & Accessories). Fast shipping, verified sellers, secure checkout. Order today",8880453869964,"{""department"": ""Bags & Accessories"", ""product_type"": ""aviator sunglasses"", ""origin_country"": ""JP"", ""warranty_months"": 0, ""material"": ""Leather"", ""fit"": ""Relaxed"", ""care"": ""Machine wash cold"", ""season"": ""AW""}",SUP-PH-08,WH-ID-JKT,204.48,248.94,170.4,USD,3.4,1,197,ACTIVE,2024-12-14 12:00:00
973,ZL00973,Nordvik Sport Wrap C32-612,nordvik-sport-wrap-c32-612-973,Nordvik,Bags & Accessories,48,Sunglasses,Bags & Accessories > Sunglasses,The Nordvik Sport Wrap C32-612 sits in Bags & Accessories > Sunglasses. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Nordvik Sport Wrap C32-612 | Sunglasses | Buy Online,"Shop Nordvik Sport Wrap C32-612 in Sunglasses (Bags & Accessories). Fast shipping, verified sellers, secure checkout. Order today.",8882271850643,"{""department"": ""Bags & Accessories"", ""product_type"": ""sport wrap"", ""origin_country"": ""ID"", ""warranty_months"": 0, ""material"": ""Polyester"", ""fit"": ""Oversized"", ""care"": ""Dry clean"", ""season"": ""AW""}",SUP-MY-02,WH-MY-JB,177.99,238.36,148.33,USD,3.9,1,336,ACTIVE,2024-01-18 05:00:00
974,ZL00974,Atlas Peak Aviator Sunglasses B82-171 with moisture-wicking lining,atlas-peak-aviator-sunglasses-b82-171-974,Atlas Peak,Bags & Accessories,48,Sunglasses,Bags & Accessories > Sunglasses,The Atlas Peak Aviator Sunglasses B82-171 with moisture-wicking lining sits in Bags & Accessories > Sunglasses. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Atlas Peak Aviator Sunglasses B82-171 with moistur | Sunglasses,"Shop Atlas Peak Aviator Sunglasses B82-171 with moisture-wicking lining in Sunglasses (Bags & Accessories). Fast shipping, verified sellers, secure checkout. Or",8883331405629,"{""department"": ""Bags & Accessories"", ""product_type"": ""aviator sunglasses"", ""origin_country"": ""ID"", ""warranty_months"": 24, ""material"": ""Denim"", ""fit"": ""Regular"", ""care"": ""Dry clean"", ""season"": ""AW""}",SUP-HK-07,WH-CN-SZ,112.15,138.54,93.46,USD,4.7,4,54,ACTIVE,2024-09-19 06:00:00
